id,release_date,movie,production_budget,domestic_gross,worldwide_gross
59,15-Dec-00,"Dude, Where's My Car?",13000000.00 ,46729374.00,73180297.00
60,12-Aug-88,Young Guns,13000000.00 ,44726644.00,44726644.00
61,10-Oct-14,St. Vincent,13000000.00 ,44137712.00,54837234.00
62,2-Jul-14,Earth to Echo,13000000.00 ,38934842.00,42174545.00
63,31-Mar-99,10 Things I Hate About You,13000000.00 ,38177966.00,60413950.00
64,10-May-02,The New Guy,13000000.00 ,28972187.00,28972187.00
65,5-Feb-93,Loaded Weapon 1,13000000.00 ,27979399.00,27979399.00
66,12-Mar-99,Baby Geniuses,13000000.00 ,27151490.00,27151490.00
67,24-Apr-98,The Big Hit,13000000.00 ,27066941.00,27066941.00
68,9-Nov-90,Child's Play 2,13000000.00 ,26904572.00,34166572.00
69,10-Jul-96,Harriet the Spy,13000000.00 ,26570048.00,26570048.00
70,1-Mar-13,21 and Over,13000000.00 ,25682380.00,42195766.00
71,21-Nov-07,The Mist,13000000.00 ,25593755.00,57189408.00
72,10-Apr-15,Ex Machina,13000000.00 ,25440971.00,38358392.00
73,29-Oct-99,Being John Malkovich,13000000.00 ,22858926.00,32382381.00
74,7-Sep-01,Two Can Play That Game,13000000.00 ,22235901.00,22391450.00
75,11-Mar-16,Eye in the Sky,13000000.00 ,18704596.00,35402802.00
76,22-Mar-13,Admission,13000000.00 ,18007317.00,18733666.00
77,21-Sep-12,The Perks of Being a Wallflower,13000000.00 ,17742948.00,33069303.00
78,29-Jun-01,crazy/beautiful,13000000.00 ,16929123.00,19929123.00
79,28-Aug-98,54,13000000.00 ,16757163.00,16757163.00
80,16-Oct-15,Room,13000000.00 ,14677674.00,36262783.00
81,16-Oct-15,Woodlawn,13000000.00 ,14394097.00,14403703.00
82,20-Dec-06,Letters from Iwo Jima,13000000.00 ,13756082.00,67867998.00
83,29-May-09,MÃ¤n som hatar kvinnor,13000000.00 ,12749992.00,109421911.00
84,23-Feb-07,The Astronaut Farmer,13000000.00 ,11003643.00,11141213.00
85,12-Jun-98,Dirty Work,13000000.00 ,10020081.00,10020081.00
86,17-Jul-15,Bajrangi Bhaijaan,13000000.00 ,8178001.00,121778347.00
87,8-May-98,Woo,13000000.00 ,8064972.00,8064972.00
88,9-Sep-16,Robinson Crusoe,13000000.00 ,8005586.00,42446455.00
89,13-Apr-94,Serial Mom,13000000.00 ,7881335.00,7881335.00
90,4-Aug-99,Dick,13000000.00 ,6276869.00,6276869.00
91,10-Nov-99,Light It Up,13000000.00 ,5871603.00,5871603.00
92,24-Aug-01,Bubble Boy,13000000.00 ,5002310.00,5002310.00
93,1-Feb-02,Birthday Girl,13000000.00 ,4919896.00,8130727.00
94,4-May-07,"Paris, je t'aime",13000000.00 ,4857374.00,5175088.00
95,7-Dec-18,Ben is Back,13000000.00 ,3703182.00,9633111.00
96,24-Aug-07,Resurrecting the Champ,13000000.00 ,3172382.00,3260555.00
97,26-Mar-10,Chloe,13000000.00 ,3075255.00,11831131.00
98,2-Mar-01,The Widow of St. Pierre,13000000.00 ,3058380.00,3058380.00
99,4-Dec-15,Youth,13000000.00 ,2703296.00,24001573.00
100,5-Apr-96,Faithful,13000000.00 ,2104439.00,2104439.00
1,26-Feb-10,Un ProphÃ¨te,13000000.00 ,2087720.00,19910624.00
2,3-Dec-10,"I Love You, Phillip Morris",13000000.00 ,2037459.00,23014027.00
3,24-Jul-15,The Vatican Tapes,13000000.00 ,1784763.00,14929184.00
4,17-Mar-06,Find Me Guilty,13000000.00 ,1173673.00,2898225.00
5,14-May-93,Excessive Force,13000000.00 ,1152117.00,1152117.00
6,13-Oct-06,Infamous,13000000.00 ,1151330.00,2613717.00
7,29-Jul-11,Attack the Block,13000000.00 ,1024175.00,6459183.00
8,14-Aug-15,Brothers,13000000.00 ,656688.00,17856688.00
9,29-Dec-00,The Claim,13000000.00 ,622023.00,1375635.00
10,23-Dec-11,In The Land of Blood and Honey,13000000.00 ,303877.00,509193.00
11,18-Jun-10,The Killer Inside Me,13000000.00 ,217277.00,3617277.00
12,30-Mar-12,Womb,13000000.00 ,0.00,0.00
13,31-Dec-19,Rogue City,13000000.00 ,0.00,0.00
14,15-Mar-13,The Call,12800000.00 ,51872378.00,69821476.00
15,5-Aug-16,Operation Chromite,12700000.00 ,1022720.00,49196532.00
16,12-Sep-14,The Drop,12600000.00 ,10724389.00,19054534.00
17,12-Jul-02,The Crocodile Hunter: Collision Course,12500000.00 ,28436931.00,33436931.00
18,3-Sep-10,Machete,12500000.00 ,26593646.00,46370970.00
19,19-Dec-02,Antwone Fisher,12500000.00 ,21078145.00,23367586.00
20,12-Feb-82,La Guerre du feu,12500000.00 ,20959585.00,20959585.00
21,22-Nov-02,The Emperor's Club,12500000.00 ,14060950.00,16193713.00
22,10-Sep-93,True Romance,12500000.00 ,12281000.00,12309980.00
23,11-Sep-09,Sorority Row,12500000.00 ,11965282.00,26735797.00
24,30-Sep-92,Glengarry Glen Ross,12500000.00 ,10725228.00,10725228.00
25,7-Nov-08,The Boy in the Striped Pyjamas,12500000.00 ,9046156.00,44083403.00
26,2-Apr-82,Cat People,12500000.00 ,7000000.00,21000000.00
27,25-May-79,The Prisoner of Zenda,12500000.00 ,7000000.00,7000000.00
28,15-Oct-10,Conviction,12500000.00 ,6797696.00,11826980.00
29,12-Oct-07,Lars and the Real Girl,12500000.00 ,5956480.00,11277119.00
30,21-May-10,Solitary Man,12500000.00 ,4360548.00,4360548.00
31,22-Sep-00,Dancer in the Dark,12500000.00 ,4157491.00,45557491.00
32,17-Dec-10,Casino Jack,12500000.00 ,2039869.00,2272186.00
33,31-Dec-97,Oscar and Lucinda,12500000.00 ,1612957.00,1612957.00
34,1-Nov-96,The Funeral,12500000.00 ,1212799.00,1412799.00
35,3-Sep-04,Tae Guik Gi: The Brotherhood of War,12500000.00 ,1110186.00,69826708.00
36,16-Apr-10,The Perfect Game,12500000.00 ,1089445.00,3931367.00
37,5-Oct-12,The Paperboy,12500000.00 ,677200.00,4027663.00
38,1-Mar-13,Ernest et Celestine,12500000.00 ,292562.00,9376444.00
39,4-May-12,A Little Bit of Heaven,12500000.00 ,10011.00,1100287.00
40,18-Nov-88,The Land Before Time,12300000.00 ,48092846.00,81972846.00
41,20-Jun-75,Jaws,12000000.00 ,260000000.00,470700000.00
42,26-Dec-73,The Exorcist,12000000.00 ,230347346.00,428214478.00
43,6-Jun-14,The Fault in Our Stars,12000000.00 ,124872350.00,307166834.00
44,9-Jul-99,American Pie,12000000.00 ,101800948.00,234723148.00
45,20-Apr-12,Think Like a Man,12000000.00 ,91547205.00,113373764.00
46,16-Apr-14,Heaven is for Real,12000000.00 ,91386097.00,100916299.00
47,12-Dec-86,The Golden Child,12000000.00 ,79817937.00,79817937.00
48,4-Jun-82,Star Trek II: The Wrath of Khan,12000000.00 ,78912963.00,95800000.00
49,13-Sep-02,Barbershop,12000000.00 ,75781642.00,77063461.00
50,3-Jun-83,WarGames,12000000.00 ,74433837.00,74433837.00
51,4-Feb-94,Ace Ventura: Pet Detective,12000000.00 ,72217396.00,107217396.00
52,24-Feb-12,Act of Valor,12000000.00 ,70012847.00,82497035.00
53,8-Feb-85,Witness,12000000.00 ,65532576.00,65532576.00
54,11-Aug-06,Step Up,12000000.00 ,65328121.00,110989157.00
55,3-Feb-12,Chronicle,12000000.00 ,64575175.00,123681790.00
56,20-Dec-96,Beavis and Butt-Head Do America,12000000.00 ,63118386.00,63118386.00
57,1-Jan-70,Patton,12000000.00 ,62500000.00,62500000.00
58,2-Mar-12,Project X,12000000.00 ,54731865.00,103028188.00
59,10-Nov-17,"Three Billboards Outside Ebbing, Missouri",12000000.00 ,54513740.00,160191915.00
60,25-Nov-16,Lion,12000000.00 ,51739495.00,149570720.00
61,4-May-18,Overboard,12000000.00 ,50316123.00,85369830.00
62,25-Dec-97,Jackie Brown,12000000.00 ,39673162.00,74727492.00
63,18-Nov-83,Yentl,12000000.00 ,39012241.00,39012241.00
64,25-Apr-08,Harold & Kumar Escape from Guantanamo Bay,12000000.00 ,38108728.00,43353117.00
65,22-Nov-13,Philomena,12000000.00 ,37709979.00,98963392.00
66,6-Nov-81,Time Bandits,12000000.00 ,37400000.00,37400000.00
67,15-Feb-02,Crossroads,12000000.00 ,37188667.00,57000000.00
68,24-Jul-15,Paper Towns,12000000.00 ,32000304.00,85450484.00
69,10-Oct-08,Quarantine,12000000.00 ,31691811.00,41924774.00
70,21-Aug-02,One Hour Photo,12000000.00 ,31597131.00,52223306.00
71,1-Feb-08,The Eye,12000000.00 ,31418697.00,57577765.00
72,7-Apr-04,Johnson Family Vacation,12000000.00 ,31203964.00,31286759.00
73,21-Dec-01,How High,12000000.00 ,31155435.00,31222395.00
74,7-Oct-60,Spartacus,12000000.00 ,30000000.00,60000000.00
75,1-Sep-06,Crank,12000000.00 ,27838408.00,43924923.00
76,11-Dec-92,The Muppet Christmas Carol,12000000.00 ,27281507.00,27492918.00
77,12-Aug-16,Hell or High Water,12000000.00 ,27007844.00,37584304.00
78,25-Oct-02,Frida,12000000.00 ,25885000.00,56131239.00
79,5-Jul-12,Katy Perry: Part of Me,12000000.00 ,25326071.00,32700439.00
80,12-Dec-14,Top Five,12000000.00 ,25317379.00,26001741.00
81,11-Sep-98,Rounders,12000000.00 ,22921898.00,22921898.00
82,28-Apr-67,Casino Royale,12000000.00 ,22744718.00,41744718.00
83,15-Jun-79,Prophecy,12000000.00 ,22673340.00,22673340.00
84,30-Jan-15,Project Almanac,12000000.00 ,22348241.00,32909437.00
85,14-May-10,Just Wright,12000000.00 ,21540363.00,21867665.00
86,10-Sep-99,Stir of Echoes,12000000.00 ,21133087.00,21133087.00
87,13-Jan-95,Tales from the Crypt: Demon Knight,12000000.00 ,21089146.00,21089146.00
88,1-Jan-78,The Boys from Brazil,12000000.00 ,19000000.00,19000000.00
89,11-Mar-05,The Upside of Anger,12000000.00 ,18761993.00,28915761.00
90,3-Mar-06,Aquamarine,12000000.00 ,18597342.00,22978953.00
91,15-Nov-13,Nebraska,12000000.00 ,17654912.00,24761360.00
92,9-Jan-04,My Baby's Daddy,12000000.00 ,17321573.00,17322212.00
93,5-Oct-01,Max Keeble's Big Move,12000000.00 ,17292381.00,17292381.00
94,9-Dec-11,Young Adult,12000000.00 ,16311571.00,22750356.00
95,1-Nov-13,About Time,12000000.00 ,15323921.00,89309178.00
96,14-Dec-18,If Beale Street Could Talk,12000000.00 ,14915773.00,19859167.00
97,14-Jul-17,Wish Upon,12000000.00 ,14301505.00,23477345.00
98,6-Aug-97,Def Jam's How To Be a Player,12000000.00 ,14010363.00,14010363.00
99,30-Oct-98,Living Out Loud,12000000.00 ,12905901.00,12905901.00
100,3-Oct-08,Rachel Getting Married,12000000.00 ,12796861.00,17475475.00
1,20-Mar-81,The Postman Always Rings Twice,12000000.00 ,12200000.00,44200000.00
2,12-Dec-03,Girl with a Pearl Earring,12000000.00 ,11634362.00,43274797.00
3,10-Feb-82,Das Boot,12000000.00 ,11487676.00,84970337.00
4,21-Apr-17,Unforgettable,12000000.00 ,11368012.00,16221211.00
5,3-Dec-04,House of Flying Daggers,12000000.00 ,11050094.00,92863945.00
6,22-Mar-02,Sorority Boys,12000000.00 ,10198766.00,12516222.00
7,13-Oct-17,Marshall,12000000.00 ,10051659.00,10116816.00
8,5-Dec-08,Cadillac Records,12000000.00 ,8195551.00,8942516.00
9,14-Sep-12,Arbitrage,12000000.00 ,7919574.00,35830713.00
10,24-Oct-60,The Alamo,12000000.00 ,7900000.00,7900000.00
11,12-May-00,Screwed,12000000.00 ,6982680.00,6982680.00
12,20-Oct-06,Running With Scissors,12000000.00 ,6860000.00,8706701.00
13,3-Sep-93,Fortress,12000000.00 ,6730578.00,46730578.00
14,1-Jun-12,For Greater Glory: The True Story of Cristiada,12000000.00 ,5669081.00,10026255.00
15,17-Nov-06,For Your Consideration,12000000.00 ,5549923.00,5549923.00
16,20-Nov-98,Celebrity,12000000.00 ,5078660.00,6200000.00
17,20-Jun-03,From Justin to Kelly,12000000.00 ,4922166.00,4922166.00
18,6-Jun-86,Invaders from Mars,12000000.00 ,4884663.00,4984663.00
19,22-Mar-96,Girl 6,12000000.00 ,4880941.00,4880941.00
20,22-Oct-03,In the Cut,12000000.00 ,4717455.00,23693646.00
21,22-Feb-08,Charlie Bartlett,12000000.00 ,3950294.00,5295909.00
22,13-Feb-09,Two Lovers,12000000.00 ,3149034.00,16349034.00
23,15-Nov-13,La grande bellezza,12000000.00 ,2883879.00,29549145.00
24,15-Feb-02,Last Orders,12000000.00 ,2326407.00,2326407.00
25,9-Mar-07,Gwoemul,12000000.00 ,2201923.00,92618117.00
26,13-Nov-81,The Pursuit of D.B. Cooper,12000000.00 ,2104164.00,2104164.00
27,19-Mar-99,Ravenous,12000000.00 ,2062406.00,2062406.00
28,14-Jun-02,The Dangerous Lives of Altar Boys,12000000.00 ,1779284.00,1779284.00
29,1-Mar-13,Stoker,12000000.00 ,1703125.00,12034913.00
30,7-Mar-08,Married Life,12000000.00 ,1506998.00,2975188.00
31,5-Aug-05,2046,12000000.00 ,1442338.00,19287485.00
32,11-Mar-11,Kill the Irishman,12000000.00 ,1188194.00,1188194.00
33,30-Sep-05,Duma,12000000.00 ,870067.00,994790.00
34,20-Apr-12,Darling Companion,12000000.00 ,793352.00,1200346.00
35,4-Jun-10,Ondine,12000000.00 ,550472.00,557545.00
36,20-Jul-01,Brother,12000000.00 ,450594.00,450594.00
37,4-Oct-02,Welcome to Collinwood,12000000.00 ,378650.00,4606284.00
38,18-Apr-08,Life Before Her Eyes,12000000.00 ,303439.00,7203439.00
39,31-Oct-97,Critical Care,12000000.00 ,220175.00,220175.00
40,28-Sep-07,Trade,12000000.00 ,214202.00,1513388.00
41,6-Jan-06,Fateless,12000000.00 ,196857.00,196857.00
42,3-Sep-10,San qiang pai an jing qi,12000000.00 ,190946.00,310946.00
43,17-Sep-99,Breakfast of Champions,12000000.00 ,178287.00,178287.00
44,9-Mar-01,Company Man,12000000.00 ,146028.00,622273.00
45,7-Nov-09,Nanjing! Nanjing!,12000000.00 ,122558.00,20122558.00
46,9-Oct-15,Trash,12000000.00 ,17484.00,6553186.00
47,19-Aug-11,5 Days of War,12000000.00 ,17479.00,87793.00
48,11-Nov-15,10 Days in a Madhouse,12000000.00 ,14616.00,14616.00
49,7-Apr-09,1612,12000000.00 ,0.00,5400624.00
50,31-Dec-15,San cheng ji,12000000.00 ,0.00,1950194.00
51,31-Dec-11,Tu Xia Chuan Qi,12000000.00 ,0.00,1828400.00
52,10-Feb-10,Triangle,12000000.00 ,0.00,1594955.00
53,19-Oct-13,Supesu Batorushippu Yamato,12000000.00 ,0.00,0.00
54,3-Oct-14,Drive Hard,12000000.00 ,0.00,0.00
55,30-Oct-15,Dancin' It's On,12000000.00 ,0.00,0.00
56,5-Jun-09,Home,12000000.00 ,0.00,0.00
57,23-Sep-16,The Dressmaker,11900000.00 ,2022115.00,24041617.00
58,10-Dec-99,Diamonds,11900000.00 ,81897.00,81897.00
59,20-Mar-98,Madadayo,11900000.00 ,48856.00,48856.00
60,20-Nov-15,Carol,11800000.00 ,12711491.00,42843521.00
61,21-Apr-89,Pet Sematary,11500000.00 ,57469179.00,57469179.00
62,22-Jan-16,Dirty Grandpa,11500000.00 ,35593113.00,105078449.00
63,27-Nov-09,The Cry of the Owl,11500000.00 ,0.00,0.00
64,9-Oct-09,St. Trinianâs,11400000.00 ,15000.00,29830239.00
65,25-May-77,Star Wars Ep. IV: A New Hope,11000000.00 ,460998007.00,786598007.00
66,8-Jun-84,Gremlins,11000000.00 ,148168459.00,148199515.00
67,22-Dec-65,Doctor Zhivago,11000000.00 ,111897830.00,112036323.00
68,10-Dec-10,The Fighter,11000000.00 ,93617009.00,129262388.00
69,24-Oct-08,High School Musical 3: Senior Year,11000000.00 ,90559416.00,274392880.00
70,27-Dec-91,Fried Green Tomatoes,11000000.00 ,81204830.00,81204830.00
71,22-Sep-06,Jackass: Number Two,11000000.00 ,72778712.00,85278712.00
72,13-Mar-92,My Cousin Vinny,11000000.00 ,52929168.00,52929168.00
73,22-Aug-14,If I Stay,11000000.00 ,50474843.00,78356170.00
74,7-Apr-89,Major League,11000000.00 ,49793054.00,49793054.00
75,4-Apr-03,Phone Booth,11000000.00 ,46566212.00,97837138.00
76,25-Jan-02,A Walk to Remember,11000000.00 ,41227069.00,46060861.00
77,29-Dec-95,Dead Man Walking,11000000.00 ,39387284.00,83088295.00
78,5-Mar-99,Cruel Intentions,11000000.00 ,38665260.00,76238901.00
79,4-Nov-15,Brooklyn,11000000.00 ,38322743.00,62076141.00
80,17-Oct-08,The Secret Life of Bees,11000000.00 ,37780486.00,39994347.00
81,1-Apr-15,Woman in Gold,11000000.00 ,33307793.00,58586407.00
82,12-Jun-81,History of the World: Part I,11000000.00 ,31672000.00,31672000.00
83,8-Dec-17,"I, Tonya",11000000.00 ,30014534.00,53797409.00
84,23-Oct-09,Saw VI,11000000.00 ,27693292.00,69752402.00
85,12-Oct-01,Corky Romano,11000000.00 ,23978402.00,25116103.00
86,14-Feb-19,Fighting With My Family,11000000.00 ,22958583.00,39049922.00
87,7-Aug-92,Raising Cain,11000000.00 ,21171695.00,21171695.00
88,13-Apr-78,F.I.S.T,11000000.00 ,20388920.00,20388920.00
89,1-Jan-75,Barry Lyndon,11000000.00 ,20000000.00,20169934.00
90,11-Jan-13,Quartet,11000000.00 ,18388357.00,56178935.00
91,21-Nov-01,Out Cold,11000000.00 ,13906394.00,14786394.00
92,13-Oct-00,The Ladies Man,11000000.00 ,13592872.00,13719474.00
93,30-Mar-01,Tomcats,11000000.00 ,13558739.00,13558739.00
94,6-Dec-13,Inside Llewyn Davis,11000000.00 ,13248209.00,32943247.00
95,12-Apr-02,Frailty,11000000.00 ,13110448.00,19947280.00
96,19-Feb-93,Army of Darkness,11000000.00 ,11502976.00,21502976.00
97,12-Nov-04,Kinsey,11000000.00 ,10214647.00,17443529.00
98,10-May-13,Peeples,11000000.00 ,9177065.00,9307166.00
99,25-Dec-93,What's Eating Gilbert Grape,11000000.00 ,9170214.00,9170214.00
100,6-Jul-16,Sultan,11000000.00 ,5599781.00,72989781.00
1,1-Feb-02,Slackers,11000000.00 ,4814244.00,5942218.00
2,26-Sep-03,The Gospel of John,11000000.00 ,4068087.00,4234355.00
3,10-Oct-04,Vera Drake,11000000.00 ,3753806.00,13353855.00
4,31-Jan-03,The Guru,11000000.00 ,3051221.00,24150550.00
5,14-Dec-95,Othello,11000000.00 ,2844379.00,2844379.00
6,12-May-95,The Perez Family,11000000.00 ,2794056.00,2794056.00
7,1-Jan-70,The Molly Maguires,11000000.00 ,2200000.00,2200000.00
8,1-Jan-91,Return to the Blue Lagoon,11000000.00 ,2000000.00,2000000.00
9,7-Sep-07,Romance and Cigarettes,11000000.00 ,551002.00,3231251.00
10,10-Nov-06,Copying Beethoven,11000000.00 ,355968.00,6586324.00
11,26-Aug-11,Brighton Rock,11000000.00 ,229653.00,229653.00
12,16-Nov-12,Le prÃ©nom,11000000.00 ,61611.00,25307405.00
13,8-May-15,La famille BÃ©lier,11000000.00 ,0.00,82438670.00
14,4-May-12,LOL,11000000.00 ,0.00,10431506.00
15,5-Feb-16,Misconduct,11000000.00 ,0.00,2352511.00
16,31-Dec-19,Eli,11000000.00 ,0.00,0.00
17,24-Oct-08,Saw V,10800000.00 ,56746769.00,118209778.00
18,25-May-12,Les Intouchables,10800000.00 ,13182281.00,484873045.00
19,27-Apr-07,Jindabyne,10800000.00 ,399879.00,2862544.00
20,11-Aug-06,Kabhi Alvida Naa Kehna,10750000.00 ,3275443.00,32575443.00
21,25-May-79,Alien,10700000.00 ,80930630.00,203628947.00
22,4-Jun-82,Poltergeist,10700000.00 ,74706019.00,121706019.00
23,18-Jun-99,An Ideal Husband,10700000.00 ,18542974.00,31341183.00
24,25-Dec-04,Darkness,10600000.00 ,22163442.00,34409206.00
25,6-Dec-13,The Last Days on Mars,10600000.00 ,24084.00,261364.00
26,11-Jun-82,ET: The Extra-Terrestrial,10500000.00 ,435110554.00,792965326.00
27,2-Apr-68,2001: A Space Odyssey,10500000.00 ,59936321.00,71928046.00
28,20-Apr-07,In the Land of Women,10500000.00 ,11052958.00,14140402.00
29,31-Dec-94,There Goes My Baby,10500000.00 ,125169.00,125169.00
30,20-Feb-04,The Blue Butterfly,10400000.00 ,1610194.00,1610194.00
31,2-Nov-01,Le Fabuleux destin d'AmÃ©lie Poulain,10350000.00 ,33201661.00,174201661.00
32,4-Jan-19,PMC: deo beong-keo,10300000.00 ,0.00,12478635.00
33,18-Feb-83,Lovesick,10100000.00 ,10143618.00,10143618.00
34,30-Apr-10,Housefull,10100000.00 ,1183658.00,18726300.00
35,24-Aug-07,September Dawn,10100000.00 ,1066555.00,1066555.00
36,19-Oct-18,Halloween,10000000.00 ,159342015.00,254900667.00
37,5-Dec-97,Good Will Hunting,10000000.00 ,138433435.00,225925989.00
38,22-Oct-04,The Grudge,10000000.00 ,110359362.00,187281115.00
39,26-Aug-16,Donât Breathe,10000000.00 ,89217875.00,158973685.00
40,26-Jun-81,Stripes,10000000.00 ,85300000.00,85300000.00
41,27-Oct-06,Saw III,10000000.00 ,80238724.00,163876815.00
42,1-Jul-16,The Purge: Election Year,10000000.00 ,79042440.00,118514727.00
43,18-May-18,Book Club,10000000.00 ,68566296.00,91113683.00
44,25-Aug-00,Bring it On,10000000.00 ,68353550.00,90453550.00
45,5-Jan-18,Insidious: The Last Key,10000000.00 ,67745330.00,167885588.00
46,29-Jan-99,She's All That,10000000.00 ,63465522.00,63465522.00
47,26-Oct-07,Saw IV,10000000.00 ,63300095.00,135759694.00
48,24-Feb-06,Madea's Family Reunion,10000000.00 ,63257940.00,63320521.00
49,7-Jan-05,White Noise,10000000.00 ,56094360.00,92094360.00
50,17-Oct-86,The Color of Money,10000000.00 ,52293000.00,52293000.00
51,5-Jun-15,Insidious Chapter 3,10000000.00 ,52218558.00,120453155.00
52,2-Oct-92,The Mighty Ducks,10000000.00 ,50752337.00,50752337.00
53,3-Nov-17,Lady Bird,10000000.00 ,48958273.00,78610769.00
54,6-Nov-09,Precious (Based on the Novel Push by Sapphire),10000000.00 ,47566524.00,68722848.00
55,4-May-12,The Best Exotic Marigold Hotel,10000000.00 ,46383639.00,134639780.00
56,8-Jun-18,Hereditary,10000000.00 ,44069456.00,70133905.00
57,16-Mar-18,"Love, Simon",10000000.00 ,40826341.00,65520633.00
58,17-Feb-89,Bill & Ted's Excellent Adventure,10000000.00 ,40485039.00,40485039.00
59,4-Oct-62,The Longest Day,10000000.00 ,39100000.00,50100000.00
60,16-Feb-96,Happy Gilmore,10000000.00 ,38623460.00,41004412.00
61,27-Oct-17,Jigsaw,10000000.00 ,38052832.00,102445196.00
62,31-Aug-01,Jeepers Creepers,10000000.00 ,37904175.00,58939035.00
63,28-Jun-85,St. Elmoâs Fire,10000000.00 ,37800000.00,37800000.00
64,11-Dec-68,Oliver!,10000000.00 ,37402877.00,37402877.00
65,16-Feb-01,Recess: School's Out,10000000.00 ,36696761.00,44451470.00
66,10-Jul-85,Mad Max Beyond Thunderdome,10000000.00 ,36230219.00,36230219.00
67,3-Nov-77,Peteâs Dragon,10000000.00 ,36000000.00,36000000.00
68,22-Jan-16,The Boy,10000000.00 ,35819556.00,68220952.00
69,4-Oct-85,Commando,10000000.00 ,35073978.00,35073978.00
70,19-May-17,"Everything, Everything",10000000.00 ,34121140.00,61603136.00
71,17-Sep-10,Devil,10000000.00 ,33679655.00,63354114.00
72,22-Nov-02,Friday After Next,10000000.00 ,33253609.00,33526835.00
73,6-Mar-15,The Second Best Exotic Marigold Hotel,10000000.00 ,33078266.00,90384306.00
74,22-Mar-85,The Last Dragon,10000000.00 ,33000000.00,33000000.00
75,28-Apr-17,How to Be a Latin Lover,10000000.00 ,32149404.00,62556228.00
76,6-Mar-92,The Lawnmower Man,10000000.00 ,32100816.00,32100816.00
77,3-Oct-08,Nick and Norah's Infinite Playlist,10000000.00 ,31487293.00,33886017.00
78,19-Dec-03,Calendar Girls,10000000.00 ,31011616.00,93074616.00
79,12-Nov-99,Dogma,10000000.00 ,30651422.00,43948865.00
80,10-Aug-18,Slender Man,10000000.00 ,30564825.00,51723644.00
81,20-Sep-02,The Banger Sisters,10000000.00 ,30306281.00,38067218.00
82,8-Dec-00,Snatch,10000000.00 ,30093107.00,83593107.00
83,19-May-89,Road House,10000000.00 ,30050028.00,30050028.00
84,27-Jul-18,Teen Titans Go! To The Movies,10000000.00 ,29790236.00,51620593.00
85,9-Sep-16,When the Bough Breaks,10000000.00 ,29747603.00,30768449.00
86,24-Jun-83,Twilight Zone: The Movie,10000000.00 ,29500000.00,29500000.00
87,23-Nov-94,A Low Down Dirty Shame,10000000.00 ,29317886.00,29317886.00
88,30-Aug-13,One Direction: This is Us,10000000.00 ,28873374.00,68541786.00
89,6-Sep-02,Swimfan,10000000.00 ,28564995.00,34084228.00
