release_date,movie,production_budget,worldwide_gross,worldwide_profit,worldwide_ROI,Year
2015-05-26,Mutant World,1500000.0,0.0,-1500000.0,-100.0,2015
2015-10-23,Bone Tomahawk,2000000.0,475846.0,-1524154.0,-76.2077,2015
2015-03-20,Danny Collins,10000000.0,8465845.0,-1534155.0,-15.341550000000002,2015
2019-02-01,Braid,1660000.0,80745.0,-1579255.0,-95.13584337349398,2019
2013-07-26,Stranded,1900000.0,285593.0,-1614407.0,-84.96878947368421,2013
2012-04-06,Damsels in Distress,3000000.0,1324299.0,-1675701.0,-55.856700000000004,2012
2013-05-10,Peeples,11000000.0,9307166.0,-1692834.0,-15.3894,2013
2013-10-11,Machete Kills,20000000.0,18273009.0,-1726991.0,-8.634955,2013
2019-04-23,Living Dark: The Story of Ted the Caver,1750000.0,0.0,-1750000.0,-100.0,2019
2012-01-20,Jin lÃ­ng shÃ­ san chai,100000000.0,98227017.0,-1772983.0,-1.7729829999999998,2012
2015-02-13,The Last Five Years,2000000.0,205298.0,-1794702.0,-89.7351,2015
2014-03-11,Against the Wild,1800000.0,0.0,-1800000.0,-100.0,2014
2012-02-03,Dysfunctional Friends,1800000.0,0.0,-1800000.0,-100.0,2012
2013-12-31,Independence Daysaster,1800000.0,0.0,-1800000.0,-100.0,2013
2015-10-20,Beginnerâs Guide to Sex,1800000.0,0.0,-1800000.0,-100.0,2015
2017-03-24,CHiPS,25000000.0,23190292.0,-1809708.0,-7.238832,2017
2018-03-09,Thoroughbreds,5000000.0,3187302.0,-1812698.0,-36.25396,2018
2017-10-13,Marshall,12000000.0,10116816.0,-1883184.0,-15.6932,2017
2015-12-31,Vaalu,1900000.0,12444.0,-1887556.0,-99.34505263157895,2015
2010-01-29,Saint John of Las Vegas,2000000.0,102645.0,-1897355.0,-94.86775,2010
2011-04-01,Super,2500000.0,593933.0,-1906067.0,-76.24268,2011
2014-09-19,Pump,2000000.0,72277.0,-1927723.0,-96.38615,2014
2013-04-01,Stitches,2000000.0,63555.0,-1936445.0,-96.82225,2013
2015-04-21,The Marine 4,1950000.0,0.0,-1950000.0,-100.0,2015
2013-03-01,The Lost Medallion: The Adventures of Billy Stone,2500000.0,549632.0,-1950368.0,-78.01472000000001,2013
2017-02-03,Growing up Smith,2000000.0,35312.0,-1964688.0,-98.2344,2017
2013-09-13,Plush,2000000.0,28864.0,-1971136.0,-98.5568,2013
2012-06-01,For Greater Glory: The True Story of Cristiada,12000000.0,10026255.0,-1973745.0,-16.447875,2012
2010-10-01,Chain Letter,3000000.0,1022453.0,-1977547.0,-65.91823333333333,2010
2012-10-19,The First Time,2000000.0,17061.0,-1982939.0,-99.14695,2012
2010-06-11,Jerusalema,2000000.0,10679.0,-1989321.0,-99.46605,2010
2010-08-27,Circle,2000000.0,10024.0,-1989976.0,-99.4988,2010
2012-10-26,The Ghastly Love of Johnny X,2000000.0,2436.0,-1997564.0,-99.87819999999999,2012
2015-12-31,"To Be Frank, Sinatra at 100",2000000.0,926.0,-1999074.0,-99.9537,2015
2015-12-01,Shark Lake,2000000.0,0.0,-2000000.0,-100.0,2015
2016-07-08,The Dog Lover,2000000.0,0.0,-2000000.0,-100.0,2016
2015-12-31,Wind Walkers,2000000.0,0.0,-2000000.0,-100.0,2015
2015-08-21,The Curse of Downers Grove,2000000.0,0.0,-2000000.0,-100.0,2015
2015-03-20,The Walking Deceased,2000000.0,0.0,-2000000.0,-100.0,2015
2011-12-31,True Bromance,2000000.0,0.0,-2000000.0,-100.0,2011
2014-12-31,Lucky Dog,2000000.0,0.0,-2000000.0,-100.0,2014
2013-07-09,Coffee Town,2000000.0,0.0,-2000000.0,-100.0,2013
2013-02-08,Small Apartments,2000000.0,0.0,-2000000.0,-100.0,2013
2015-03-17,The Lady from Shanghai,2000000.0,0.0,-2000000.0,-100.0,2015
2013-03-19,Straight A's,2000000.0,0.0,-2000000.0,-100.0,2013
2012-03-30,The Legend of Hellâs Gate: An American Conspiracy,2000000.0,0.0,-2000000.0,-100.0,2012
2012-12-31,Highway,2000000.0,0.0,-2000000.0,-100.0,2012
2011-06-17,The Art of Getting By,4000000.0,1989035.0,-2010965.0,-50.274125000000005,2011
2011-09-23,Red State,4000000.0,1983596.0,-2016404.0,-50.4101,2011
2010-04-09,After.Life,4500000.0,2481925.0,-2018075.0,-44.84611111111111,2010
2011-08-19,Nannerl la soeur de Mozart,4500000.0,2404639.0,-2095361.0,-46.56357777777777,2011
2016-10-16,Mi America,2100000.0,3330.0,-2096670.0,-99.84142857142857,2016
2016-01-19,Sharkskin,2100000.0,0.0,-2100000.0,-100.0,2016
2015-10-06,The Timber,2100000.0,0.0,-2100000.0,-100.0,2015
2012-12-31,Infected,2100000.0,0.0,-2100000.0,-100.0,2012
2010-12-31,Lies in Plain Sight,2100000.0,0.0,-2100000.0,-100.0,2010
2011-02-11,Cedar Rapids,10000000.0,7862131.0,-2137869.0,-21.37869,2011
2014-03-14,Bad Words,10000000.0,7843145.0,-2156855.0,-21.568550000000002,2014
2011-05-06,Hobo with a Shotgun,3000000.0,834953.0,-2165047.0,-72.16823333333333,2011
2011-05-13,Everything Must Go,5000000.0,2821010.0,-2178990.0,-43.5798,2011
2015-05-08,The D Train,3000000.0,772366.0,-2227634.0,-74.25446666666666,2015
2015-04-24,Little Boy,20000000.0,17769299.0,-2230701.0,-11.153505,2015
2014-09-05,Frontera,2300000.0,59696.0,-2240304.0,-97.40452173913043,2014
2018-06-08,Hotel Artemis,15000000.0,12758799.0,-2241201.0,-14.94134,2018
2011-05-13,Go For It!,2450000.0,182358.0,-2267642.0,-92.55681632653061,2011
2011-08-26,Redemption Road,2300000.0,29384.0,-2270616.0,-98.72243478260869,2011
2015-12-30,Anomalisa,8000000.0,5706168.0,-2293832.0,-28.672900000000002,2015
2015-04-15,The Toxic Avenger Part II,2300000.0,0.0,-2300000.0,-100.0,2015
2016-01-19,Eden,2300000.0,0.0,-2300000.0,-100.0,2016
2010-01-15,The Last Station,18000000.0,15696146.0,-2303854.0,-12.799188888888887,2010
2010-04-09,Valley of the Hearts Delight,2500000.0,118666.0,-2381334.0,-95.25336,2010
2010-06-18,8: The Mormon Proposition,2500000.0,100280.0,-2399720.0,-95.9888,2010
2014-11-14,Always Woodstock,2400000.0,0.0,-2400000.0,-100.0,2014
2017-06-02,Churchill,10000000.0,7582196.0,-2417804.0,-24.17804,2017
2014-10-31,Before I Go to Sleep,22000000.0,19563579.0,-2436421.0,-11.07464090909091,2014
2017-09-26,"Mune, le gardien de la lune",17000000.0,14534046.0,-2465954.0,-14.505611764705883,2017
2010-03-12,Green Zone,100000000.0,97523020.0,-2476980.0,-2.47698,2010
2015-07-03,Stung,2500000.0,0.0,-2500000.0,-100.0,2015
2013-06-21,Alien Uprising,2500000.0,0.0,-2500000.0,-100.0,2013
2010-12-31,Christmas Mail,2500000.0,0.0,-2500000.0,-100.0,2010
2015-10-13,8 Days,2500000.0,0.0,-2500000.0,-100.0,2015
2014-12-31,Not Safe For Work,2500000.0,0.0,-2500000.0,-100.0,2014
2017-09-01,Sky Sharks,2500000.0,0.0,-2500000.0,-100.0,2017
2016-02-02,The Rise of the Krays,2500000.0,0.0,-2500000.0,-100.0,2016
2016-09-02,Antibirth,2500000.0,0.0,-2500000.0,-100.0,2016
2014-03-14,Veronica Mars,6000000.0,3485383.0,-2514617.0,-41.91028333333333,2014
2015-09-04,Before We Go,3000000.0,483938.0,-2516062.0,-83.86873333333334,2015
2016-12-09,The Bounce Back,3000000.0,421404.0,-2578596.0,-85.9532,2016
2011-04-01,"Fat, Sick & Nearly Dead",2600000.0,0.0,-2600000.0,-100.0,2011
2013-01-04,Promised Land,15000000.0,12394562.0,-2605438.0,-17.369586666666667,2013
2016-12-02,Believe,3500000.0,890303.0,-2609697.0,-74.56277142857142,2016
2015-10-23,Jem and the Holograms,5000000.0,2368937.0,-2631063.0,-52.62126000000001,2015
2016-11-01,Reign of Assassins,14000000.0,11354230.0,-2645770.0,-18.89835714285714,2016
2011-09-09,Creature,3000000.0,331000.0,-2669000.0,-88.96666666666667,2011
2010-10-29,Wild Target,8000000.0,5314194.0,-2685806.0,-33.572575,2010
2010-10-01,Freakonomics,2900000.0,172867.0,-2727133.0,-94.03906896551723,2010
2012-03-02,Tim and Eric's Billion Dollar Movie,3000000.0,223652.0,-2776348.0,-92.54493333333333,2012
2018-10-12,Bad Times at the El Royale,32000000.0,29204379.0,-2795621.0,-8.736315625,2018
2012-10-26,Fun Size,14000000.0,11166615.0,-2833385.0,-20.238464285714286,2012
2014-03-07,The Face of Love,4000000.0,1158877.0,-2841123.0,-71.028075,2014
2012-01-13,The Divide,3000000.0,156362.0,-2843638.0,-94.78793333333333,2012
2010-03-26,The Eclipse,3000000.0,133411.0,-2866589.0,-95.55296666666668,2010
2011-08-19,Griff the Invisible,2900000.0,25935.0,-2874065.0,-99.10568965517241,2011
2016-03-18,The Bronze,3500000.0,615816.0,-2884184.0,-82.40525714285715,2016
2014-06-27,They Came Together,3000000.0,82780.0,-2917220.0,-97.24066666666667,2014
2014-08-15,Fort McCoy,3000000.0,78948.0,-2921052.0,-97.3684,2014
2013-05-21,Open Road,3000000.0,47469.0,-2952531.0,-98.4177,2013
2013-04-12,Antiviral,3100000.0,123407.0,-2976593.0,-96.01912903225806,2013
2011-09-09,Tanner Hall,3000000.0,5073.0,-2994927.0,-99.8309,2011
2015-08-14,Amnesiac,3000000.0,0.0,-3000000.0,-100.0,2015
2010-10-01,Barry Munday,3000000.0,0.0,-3000000.0,-100.0,2010
2011-09-13,Never Back Down 2: The Beatdown,3000000.0,0.0,-3000000.0,-100.0,2011
2015-12-31,AWOL-72,3000000.0,0.0,-3000000.0,-100.0,2015
2013-01-15,30 Nights Of Paranormal Activity With The Devil Inside The Girl With The Dragon Tattoo,3000000.0,0.0,-3000000.0,-100.0,2013
2015-02-06,Enter the Dangerous Mind,3000000.0,0.0,-3000000.0,-100.0,2015
2015-03-17,Something Wicked,3000000.0,0.0,-3000000.0,-100.0,2015
2014-10-27,Iguana,3000000.0,0.0,-3000000.0,-100.0,2014
2015-12-31,Unnatural,3000000.0,0.0,-3000000.0,-100.0,2015
2015-12-11,Close Range,3000000.0,0.0,-3000000.0,-100.0,2015
2011-11-18,Another Happy Day,4000000.0,978527.0,-3021473.0,-75.536825,2011
2017-08-25,Polina danser sa vie,4000000.0,953314.0,-3046686.0,-76.16714999999999,2017
2013-03-01,Ernest et Celestine,12500000.0,9376444.0,-3123556.0,-24.988447999999998,2013
2014-06-06,Anna,4357373.0,1200000.0,-3157373.0,-72.46047102233388,2014
2012-07-13,Red Lights,17700000.0,14518884.0,-3181116.0,-17.972406779661018,2012
2015-06-19,Manglehorn,4000000.0,797439.0,-3202561.0,-80.064025,2015
2015-02-27,Praia do Futuro,4000000.0,760678.0,-3239322.0,-80.98305,2015
2015-01-20,The Opposite Sex,3300000.0,50206.0,-3249794.0,-98.47860606060605,2015
2013-09-20,Battle of the Year,20000000.0,16723377.0,-3276623.0,-16.383115,2013
2011-10-07,Blackthorn,4500000.0,1217307.0,-3282693.0,-72.94873333333334,2011
2016-01-08,The Masked Saint,3500000.0,182695.0,-3317305.0,-94.78014285714286,2016
2011-04-22,Stake Land,4000000.0,679482.0,-3320518.0,-83.01294999999999,2011
2016-08-19,Ben-Hur,95000000.0,91669648.0,-3330352.0,-3.505633684210526,2016
2015-06-05,Testament of Youth,10000000.0,6646669.0,-3353331.0,-33.53331,2015
2018-12-07,Ben is Back,13000000.0,9633111.0,-3366889.0,-25.899146153846154,2018
2012-06-29,People Like Us,16000000.0,12617472.0,-3382528.0,-21.140800000000002,2012
2012-11-13,Jab Tak Hai Jaan,9200000.0,5806666.0,-3393334.0,-36.8840652173913,2012
2017-09-29,"Don Gato, el inicio de la pandilla",8000000.0,4604656.0,-3395344.0,-42.4418,2017
2015-03-03,To Write Love On Her Arms,3400000.0,0.0,-3400000.0,-100.0,2015
2015-04-10,Desert Dancer,4000000.0,596335.0,-3403665.0,-85.09162500000001,2015
2017-12-31,UtÃ¸ya 22. juli,3600000.0,173156.0,-3426844.0,-95.19011111111111,2017
2015-09-01,Lords of London,3440000.0,0.0,-3440000.0,-100.0,2015
2010-04-30,The Good Heart,3800000.0,340930.0,-3459070.0,-91.02815789473684,2010
2011-12-31,The Kick,3500000.0,40622.0,-3459378.0,-98.83937142857143,2011
2016-06-03,Time to Choose,3500000.0,29233.0,-3470767.0,-99.16477142857143,2016
2013-05-31,The East,6500000.0,3027956.0,-3472044.0,-53.416061538461534,2013
2015-05-08,Maggie,4500000.0,1027760.0,-3472240.0,-77.16088888888889,2015
2014-03-11,In the Name of the King III,3500000.0,0.0,-3500000.0,-100.0,2014
2015-06-05,Dawn Patrol,3500000.0,0.0,-3500000.0,-100.0,2015
2014-03-04,Wicked Blood,3500000.0,0.0,-3500000.0,-100.0,2014
2011-06-28,2:13,3500000.0,0.0,-3500000.0,-100.0,2011
2013-01-29,"Batman: The Dark Knight Returns, Part 2",3500000.0,0.0,-3500000.0,-100.0,2013
2012-09-21,Dredd,45000000.0,41467606.0,-3532394.0,-7.849764444444444,2012
2012-03-20,A Lonely Place to Die,4000000.0,442550.0,-3557450.0,-88.93625,2012
2019-05-17,The Sun is Also a Star,9000000.0,5434029.0,-3565971.0,-39.6219,2019
2012-08-24,Premium Rush,35000000.0,31393201.0,-3606799.0,-10.30514,2012
2014-04-11,Joe,4000000.0,373375.0,-3626625.0,-90.665625,2014
2010-02-19,Defendor,3750000.0,44462.0,-3705538.0,-98.81434666666667,2010
2015-10-16,CÃ¬kÃ¨ NiÃ¨ YinniÃ¡ng,15000000.0,11279884.0,-3720116.0,-24.800773333333336,2015
2019-06-07,Late Night,4000000.0,246305.0,-3753695.0,-93.842375,2019
2011-01-14,Down for Life,3800000.0,41914.0,-3758086.0,-98.897,2011
2018-10-05,Hevi reissu,3800000.0,10153.0,-3789847.0,-99.73281578947368,2018
2014-01-31,Labor Day,18000000.0,14189810.0,-3810190.0,-21.16772222222222,2014
2010-09-15,Never Let Me Go,15000000.0,11173718.0,-3826282.0,-25.508546666666664,2010
2011-04-01,Trust,4000000.0,120016.0,-3879984.0,-96.9996,2011
2011-10-21,Cargo,4200000.0,313230.0,-3886770.0,-92.54214285714286,2011
2018-06-15,Gotti,10000000.0,6089100.0,-3910900.0,-39.109,2018
2013-08-16,Ain't Them Bodies Saints,5000000.0,1075009.0,-3924991.0,-78.49982,2013
2016-06-24,The Neon Demon,7500000.0,3559803.0,-3940197.0,-52.53596,2016
2014-04-18,13 Sins,4000000.0,47552.0,-3952448.0,-98.8112,2014
2017-12-22,Father Figures,25000000.0,21038441.0,-3961559.0,-15.846236,2017
2012-06-01,The Loved Ones,4000000.0,12302.0,-3987698.0,-99.69245,2012
2013-02-22,Inescapable,4000000.0,4327.0,-3995673.0,-99.891825,2013
2015-12-31,The Veil,4000000.0,0.0,-4000000.0,-100.0,2015
2012-12-31,The Helpers,4000000.0,0.0,-4000000.0,-100.0,2012
2014-07-11,The Perfect Wave,4000000.0,0.0,-4000000.0,-100.0,2014
2012-12-31,How to Fall in Love,4000000.0,0.0,-4000000.0,-100.0,2012
2015-09-08,Chain of Command,4000000.0,0.0,-4000000.0,-100.0,2015
2012-11-09,Replicas,4000000.0,0.0,-4000000.0,-100.0,2012
2018-09-14,White Boy Rick,30000000.0,25947983.0,-4052017.0,-13.506723333333333,2018
2014-09-26,Jimi: All is By My Side,5000000.0,927074.0,-4072926.0,-81.45852000000001,2014
2010-05-28,George A. Romero's Survival of the Dead,4200000.0,101740.0,-4098260.0,-97.57761904761905,2010
2014-09-12,Atlas Shrugged: Who Is John Galt?,5000000.0,851690.0,-4148310.0,-82.9662,2014
2015-10-30,Regression,20000000.0,15824374.0,-4175626.0,-20.87813,2015
2010-07-23,Life During Wartime,4500000.0,281447.0,-4218553.0,-93.74562222222222,2010
2010-03-19,The Runaways,9500000.0,5278632.0,-4221368.0,-44.43545263157895,2010
2018-04-13,Borg vs McEnroe,7500000.0,3257922.0,-4242078.0,-56.56104,2018
2012-12-07,Deadfall,6000000.0,1673635.0,-4326365.0,-72.10608333333333,2012
2015-09-29,R.L. Stine's Monsterville: The Cabinet of Souls,4400000.0,0.0,-4400000.0,-100.0,2015
2011-10-14,Fireflies in the Garden,8000000.0,3587191.0,-4412809.0,-55.160112500000004,2011
2010-03-05,The Secret of Kells,8000000.0,3582797.0,-4417203.0,-55.215037499999994,2010
2014-10-17,Rudderless,5000000.0,567219.0,-4432781.0,-88.65562,2014
2010-07-23,Spoken Word,4500000.0,32961.0,-4467039.0,-99.26753333333333,2010
2014-09-04,Falcon Rising,4500000.0,11774.0,-4488226.0,-99.73835555555556,2014
2017-12-01,Daisy Winters,4500000.0,0.0,-4500000.0,-100.0,2017
2015-11-03,The Final Girls,4500000.0,0.0,-4500000.0,-100.0,2015
2013-06-25,Hansel & Gretel Get Baked,4500000.0,0.0,-4500000.0,-100.0,2013
2015-08-28,Zipper,4500000.0,0.0,-4500000.0,-100.0,2015
2014-11-07,Fugly,4500000.0,0.0,-4500000.0,-100.0,2014
2016-03-30,Everybody Wants Some,10000000.0,5437126.0,-4562874.0,-45.62874,2016
2018-09-14,Mandy,6000000.0,1427656.0,-4572344.0,-76.20573333333334,2018
2011-09-23,Killer Elite,70000000.0,65409046.0,-4590954.0,-6.558505714285714,2011
2013-03-15,The Incredible Burt Wonderstone,32000000.0,27392609.0,-4607391.0,-14.398096875,2013
2015-05-05,Miss Julie,5500000.0,863895.0,-4636105.0,-84.29281818181819,2015
2011-12-31,Without Men,4700000.0,0.0,-4700000.0,-100.0,2011
2015-03-10,Treading Water,4700000.0,0.0,-4700000.0,-100.0,2015
2018-02-16,Early Man,50000000.0,45285890.0,-4714110.0,-9.42822,2018
2010-09-10,"Lovely, Still",5000000.0,282687.0,-4717313.0,-94.34626,2010
2012-08-22,Hit & Run,22000000.0,17216955.0,-4783045.0,-21.741113636363636,2012
2015-12-01,Grace of Monaco,30000000.0,25199891.0,-4800109.0,-16.000363333333333,2015
2015-08-07,Cop Car,5000000.0,143658.0,-4856342.0,-97.12684,2015
2013-07-19,Grabbers,5300000.0,440821.0,-4859179.0,-91.68262264150944,2013
2014-12-05,Dying of the Light,5000000.0,74639.0,-4925361.0,-98.50721999999999,2014
2016-09-23,Queen of Katwe,15000000.0,10055481.0,-4944519.0,-32.96346,2016
2015-08-18,Z Storm,7000000.0,2053330.0,-4946670.0,-70.66671428571428,2015
2010-07-16,Valhalla Rising,5700000.0,731613.0,-4968387.0,-87.16468421052632,2010
2016-09-02,Yoga Hosers,5000000.0,22958.0,-4977042.0,-99.54084,2016
2015-05-15,Area 51,5000000.0,7556.0,-4992444.0,-99.84888,2015
2015-12-31,Aztec Warrior,5000000.0,0.0,-5000000.0,-100.0,2015
2015-09-25,Navy SEAL vs. Zombies,5000000.0,0.0,-5000000.0,-100.0,2015
2012-12-31,Should've Been Romeo,5000000.0,0.0,-5000000.0,-100.0,2012
2011-12-31,We Have Your Husband,5000000.0,0.0,-5000000.0,-100.0,2011
2015-01-09,Let's Kill Ward's Wife,5000000.0,0.0,-5000000.0,-100.0,2015
2015-01-27,Born of War,5000000.0,0.0,-5000000.0,-100.0,2015
2014-08-18,Henry & Me,5000000.0,0.0,-5000000.0,-100.0,2014
2014-11-21,Reach Me,5000000.0,0.0,-5000000.0,-100.0,2014
2010-12-31,Psych 9,5000000.0,0.0,-5000000.0,-100.0,2010
2015-01-13,Capricorn One,5000000.0,0.0,-5000000.0,-100.0,2015
2015-10-27,Running Forever,5000000.0,0.0,-5000000.0,-100.0,2015
2016-03-15,The Hatching,5000000.0,0.0,-5000000.0,-100.0,2016
2013-11-15,The Christmas Candle,7000000.0,1933829.0,-5066171.0,-72.37387142857142,2013
2010-07-16,Standing Ovation,5600000.0,531806.0,-5068194.0,-90.50346428571429,2010
2011-10-21,The Mighty Macs,7000000.0,1891936.0,-5108064.0,-72.97234285714286,2011
2013-11-29,Mandela: Long Walk to Freedom,35000000.0,29890402.0,-5109598.0,-14.59885142857143,2013
2014-04-02,Dom Hemingway,7000000.0,1857458.0,-5142542.0,-73.46488571428571,2014
2011-11-23,A Dangerous Method,20000000.0,14807531.0,-5192469.0,-25.962345,2011
2011-09-16,Restless,8000000.0,2772511.0,-5227489.0,-65.3436125,2011
2014-12-12,Inherent Vice,20000000.0,14772346.0,-5227654.0,-26.138270000000002,2014
2015-10-02,Freeheld,7000000.0,1732228.0,-5267772.0,-75.25388571428572,2015
2012-10-05,Wuthering Heights,8000000.0,2721534.0,-5278466.0,-65.980825,2012
2012-03-16,"Jeff, Who Lives at Home",10000000.0,4708127.0,-5291873.0,-52.918730000000004,2012
2018-12-25,Destroyer,9000000.0,3681096.0,-5318904.0,-59.098933333333335,2018
2014-06-13,The Rover,8500000.0,3180252.0,-5319748.0,-62.585270588235296,2014
2012-07-27,Killer Joe,10000000.0,4659110.0,-5340890.0,-53.4089,2012
2016-10-14,Max Steel,10000000.0,4563080.0,-5436920.0,-54.36919999999999,2016
2015-10-09,Trash,12000000.0,6553186.0,-5446814.0,-45.39011666666667,2015
2015-12-31,Geroy,7000000.0,1545121.0,-5454879.0,-77.92684285714286,2015
2011-07-15,Salvation Boulevard,5500000.0,28468.0,-5471532.0,-99.4824,2011
2015-01-23,R100,5500000.0,24956.0,-5475044.0,-99.54625454545454,2015
2018-04-06,Lean on Pete,8000000.0,2455027.0,-5544973.0,-69.3121625,2018
2014-06-17,Beneath Hill 60,9000000.0,3440939.0,-5559061.0,-61.76734444444445,2014
2015-01-23,Song One,6000000.0,437089.0,-5562911.0,-92.71518333333333,2015
2015-11-13,Heist,8900000.0,3324131.0,-5575869.0,-62.65021348314607,2015
2011-03-25,The 5th Quarter,6000000.0,408159.0,-5591841.0,-93.19735,2011
2016-04-29,Ratchet and Clank,20000000.0,14365639.0,-5634361.0,-28.171805,2016
2013-07-23,Twixt,7000000.0,1268346.0,-5731654.0,-81.88077142857144,2013
2012-10-05,Trade of Innocents,5800000.0,15091.0,-5784909.0,-99.73981034482759,2012
2012-01-27,One for the Money,42000000.0,36197221.0,-5802779.0,-13.816140476190474,2012
2010-04-02,The Greatest,6000000.0,117796.0,-5882204.0,-98.03673333333333,2010
2010-04-02,Don McKay,6000000.0,13722.0,-5986278.0,-99.7713,2010
2010-02-09,Icarus,6000000.0,0.0,-6000000.0,-100.0,2010
2011-03-15,A Shine of Rainbows,6000000.0,0.0,-6000000.0,-100.0,2011
2011-12-31,Freaky Deaky,6000000.0,0.0,-6000000.0,-100.0,2011
2011-05-10,The Hit List,6000000.0,0.0,-6000000.0,-100.0,2011
2014-04-04,Under the Skin,13300000.0,7229933.0,-6070067.0,-45.639601503759394,2014
2011-09-02,Shark Night 3D,25000000.0,18877153.0,-6122847.0,-24.491388,2011
2013-08-30,Getaway,18000000.0,11813989.0,-6186011.0,-34.366727777777776,2013
2017-04-21,Free Fire,10000000.0,3793739.0,-6206261.0,-62.06260999999999,2017
2016-03-11,The Brothers Grimsby,35000000.0,28720470.0,-6279530.0,-17.941514285714284,2016
2012-08-24,The Apparition,17000000.0,10637281.0,-6362719.0,-37.42775882352941,2012
2013-05-03,The Iceman,10000000.0,3623609.0,-6376391.0,-63.76391,2013
2010-04-16,The Joneses,10000000.0,3541565.0,-6458435.0,-64.58435,2010
2011-12-31,Tracker,6500000.0,3149.0,-6496851.0,-99.95155384615386,2011
2010-07-30,The Extra Man,7000000.0,492108.0,-6507892.0,-92.96988571428571,2010
2011-07-29,Attack the Block,13000000.0,6459183.0,-6540817.0,-50.31397692307692,2011
2017-09-22,Battle of the Sexes,25000000.0,18445379.0,-6554621.0,-26.218483999999997,2017
2013-12-04,Out of the Furnace,22000000.0,15434375.0,-6565625.0,-29.843750000000004,2013
2010-05-21,Perrierâs Bounty,6600000.0,828.0,-6599172.0,-99.98745454545454,2010
2015-11-20,Criminal Activities,7000000.0,386744.0,-6613256.0,-94.47508571428571,2015
2011-05-13,Hesher,7000000.0,382946.0,-6617054.0,-94.52934285714286,2011
2015-04-14,Loin des hommes,7700000.0,1080428.0,-6619572.0,-85.96846753246753,2015
2011-04-29,Hoodwinked Too: Hood vs. Evil,30000000.0,23353111.0,-6646889.0,-22.156296666666666,2011
2012-10-12,Atlas Shrugged: Part II,10000000.0,3336053.0,-6663947.0,-66.63947,2012
2014-11-14,Rosewater,10000000.0,3185717.0,-6814283.0,-68.14283,2014
2017-01-31,Two Lovers and a Bear,6840000.0,22273.0,-6817727.0,-99.67437134502924,2017
2011-09-16,3,7200000.0,295492.0,-6904508.0,-95.89594444444445,2011
2010-04-16,The City of Your Final Destination,8300000.0,1353296.0,-6946704.0,-83.69522891566265,2010
2010-03-26,Ca$h,7000000.0,46488.0,-6953512.0,-99.33588571428571,2010
2015-01-30,Trudno byt bogom,7000000.0,41038.0,-6958962.0,-99.41374285714286,2015
2016-08-26,Greater,9000000.0,2000093.0,-6999907.0,-77.77674444444445,2016
2015-09-01,Alpha & Omega: The Legend of the Saw Tooth Cave,7000000.0,0.0,-7000000.0,-100.0,2015
2010-08-27,Centurion,15000000.0,7885048.0,-7114952.0,-47.433013333333335,2010
2016-11-01,A.C.O.R.N.S.: Operation Crackdown,8500000.0,1353287.0,-7146713.0,-84.07897647058824,2016
2019-05-03,El Chicano,8000000.0,700261.0,-7299739.0,-91.2467375,2019
2010-02-12,The Wolfman,150000000.0,142634358.0,-7365642.0,-4.910428,2010
2015-01-09,Black November,7500000.0,32572.0,-7467428.0,-99.56570666666667,2015
2011-09-09,Bucky Larson: Born to Be a Star,10000000.0,2529395.0,-7470605.0,-74.70605,2011
2015-02-24,Outside Bet,7500000.0,13524.0,-7486476.0,-99.81968,2015
2015-05-15,Pound of Flesh,7500000.0,0.0,-7500000.0,-100.0,2015
2018-10-26,London Fields,8000000.0,433732.0,-7566268.0,-94.57835,2018
2012-01-20,Red Tails,58000000.0,50365498.0,-7634502.0,-13.16293448275862,2012
2018-04-24,Backstabbing For Beginners,8000000.0,343773.0,-7656227.0,-95.7028375,2018
2015-07-21,American Heist,10000000.0,2341218.0,-7658782.0,-76.58782,2015
2015-05-22,Aloft,8000000.0,237688.0,-7762312.0,-97.0289,2015
2014-11-14,The Homesman,16000000.0,8217571.0,-7782429.0,-48.64018125,2014
2012-01-20,Coriolanus,10000000.0,2179623.0,-7820377.0,-78.20376999999999,2012
2014-08-12,Swelter,8000000.0,44197.0,-7955803.0,-99.44753750000001,2014
2016-05-06,Code of Honor,8000000.0,0.0,-8000000.0,-100.0,2016
2015-12-31,Henry Joseph Church,8000000.0,0.0,-8000000.0,-100.0,2015
2015-02-24,Green Street Hooligans: Underground,8000000.0,0.0,-8000000.0,-100.0,2015
2019-06-21,Burn Your Maps,8000000.0,0.0,-8000000.0,-100.0,2019
2018-11-09,The Girl in the Spiderâs Web,43000000.0,34983342.0,-8016658.0,-18.64339069767442,2018
2011-06-24,A Better Life,10000000.0,1884251.0,-8115749.0,-81.15749,2011
2010-05-14,Princess Kaiulani,9000000.0,883887.0,-8116113.0,-90.17903333333334,2010
2010-05-21,Solitary Man,12500000.0,4360548.0,-8139452.0,-65.115616,2010
2014-10-10,AutÃ³mata,15000000.0,6775458.0,-8224542.0,-54.830279999999995,2014
2010-10-08,My Soul to Take,25000000.0,16727470.0,-8272530.0,-33.09012,2010
2018-01-12,Proud Mary,30000000.0,21709539.0,-8290461.0,-27.63487,2018
2012-02-24,Wanderlust,32500000.0,24159934.0,-8340066.0,-25.66174153846154,2012
2010-10-08,It's a Wonderful Afterlife,10000000.0,1642939.0,-8357061.0,-83.57061,2010
2011-09-30,Dream House,50000000.0,41642166.0,-8357834.0,-16.715668,2011
